CEO,Tweets,Subjectivity,Polarity,Analysis
Mark Zuckerberg,A picture of Facebook CEO   surfing with his face slathered in sunscreen has the internet going wild ,0.4,0.1,Positive
Mark Zuckerberg, I agree and the fact that those big multinationals want to push UBI on populations should give people paus ,0.1,0.0,Neutral
Mark Zuckerberg,Why leaders like   and steve jobs wore the same clothes and had their routines planned.\nHere is the t ,0.125,0.0,Neutral
Mark Zuckerberg,  says there  deal of any kind with Donald Trump | ,0.9,0.6,Positive
Mark Zuckerberg,  out here looking like he got a Brazilian butt lift. Who knew?,0.0,0.0,Neutral
Mark Zuckerberg,  says there  deal of any kind with Donald Trump  \n\nOf course... it's no ,0.9,0.6,Positive
Mark Zuckerberg,mom come pick me up i scared there kids that won stop talking about   DUMPTRUCK ass,0.0,0.0,Neutral
Mark Zuckerberg,  compared to The Joker and Mrs Doubtfire after plastering sunscreen on his face\n\n  ,0.0,0.0,Neutral
Mark Zuckerberg,  denies rumors that Facebook has an agreement with President Trump enabling him to publish inflammat ,0.0,0.0,Neutral
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg,"... or that Trump Administion wants to ban TikTok, just when Instagram launches tiktoklike features.. \n",0.1,0.2,Positive
Mark Zuckerberg,"Dawg. Why the FUCK did you put that much sunscreen on, . And why is your ass so big?! ",0.3,-0.06666666666666667,Negative
Mark Zuckerberg,"  has a security detail. I envy nobody who needs a security detail. If you that rich, you should ",0.75,0.375,Positive
Mark Zuckerberg,lol k look fuck   but this isn that crazy. This is a mineral sunscreen. Mineral sunscreens are phys ,0.7333333333333333,-0.06666666666666665,Negative
Mark Zuckerberg,  slammed speculation that he and Trump have a deal allowing Trump free rein on the platform in excha ,0.8,0.4,Positive
Mark Zuckerberg,"THere's no \deal\, it'll be an \understanding\. Nothing traceable or legally binding, just a word between business ",0.2,0.2,Positive
Mark Zuckerberg,  Spooks the Internet With Too Much Sunscreen on His ,0.2,0.2,Positive
Mark Zuckerberg,  dump truck ass will not let me rest,0.0,0.0,Neutral
Mark Zuckerberg,A picture of Facebook CEO   surfing with his face slathered in sunscreen has the internet going wild ,0.4,0.1,Positive
Mark Zuckerberg,Cursed. ,0.0,0.0,Neutral
Mark Zuckerberg,  says there  deal of any kind with Donald Trump  via ,0.9,0.6,Positive
Mark Zuckerberg, 's rigorous use of sunscreen is inspiring the most hilarious memes ,0.8333333333333334,0.5,Positive
Mark Zuckerberg,please stop making me see that picture of  . im begging,0.0,0.0,Neutral
Mark Zuckerberg,Stop   from Colonizing Kauai - sign the petition! ,0.0,0.0,Neutral
Mark Zuckerberg,  Spooks the Internet With Too Much Sunscreen on His ,0.2,0.2,Positive
Mark Zuckerberg,Y are using  when you refer to   and not giving two seconds thought to how that looks to your Jewish followers?,0.0,0.0,Neutral
Mark Zuckerberg,From the Joker to Michael Myers The best memes from   extreme sunscreen experiment ,0.65,0.4375,Positive
Mark Zuckerberg,  surfs in Hawaii with way too much sunscreen  via  \n\nI honestly though ,0.55,0.4,Positive
Mark Zuckerberg,TheVerge   says there  deal of any kind with Donald Trump ,0.9,0.6,Positive
Mark Zuckerberg,You know if I was   I too would get a surgery that gave me a dump truck ass.\n\nImagine if you are in n ,0.0,0.0,Neutral
Mark Zuckerberg,This should dispel any \lizard people\ rumors... not gonna help with the classic \what a CLOWN\ insults though. ,0.16666666666666666,0.16666666666666666,Positive
Mark Zuckerberg,Facebook chief   said in an interview published Monday he has \no deal of any kind\ with President Do ,0.0,0.0,Neutral
Mark Zuckerberg,"The Joker, or  ? ",0.0,0.0,Neutral
Mark Zuckerberg,"  was playing that game from Emma, yes? ",0.4,-0.4,Negative
Mark Zuckerberg,Facebook chief   said in an interview published Monday he has \no deal of any kind\ with President Do ,0.0,0.0,Neutral
Mark Zuckerberg,I be the first to admit I had no idea   was a \n\n  (,0.3333333333333333,0.25,Positive
Mark Zuckerberg,  really said ,0.2,0.2,Positive
Mark Zuckerberg,I thought reptilians liked the sun  ,0.8,0.6,Positive
Mark Zuckerberg, Now she may write a mail to   to shut down twitter ,0.2888888888888889,-0.15555555555555559,Negative
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg,"Pretty cool that not only does   surf, he's also available to do kid's birthday parties ",0.7625,0.25,Positive
Mark Zuckerberg,  surfboards in Hawaii with way too much sunscreen ,0.2,0.2,Positive
Mark Zuckerberg,  got completely rinsed by the internet for going surfing with a full face of sun tan lotion ,0.47500000000000003,0.22499999999999998,Positive
Mark Zuckerberg," \There is no deal of any kind. It's more of a gentlemen's agreement, it's completely differ ",0.6,0.4000000000000001,Positive
Mark Zuckerberg, elon musk obama obama and y   easy,0.8333333333333334,0.43333333333333335,Positive
Mark Zuckerberg,"  , Will Arnet, and Tom Hanks",0.0,0.0,Neutral
Mark Zuckerberg,I gonna tell my kids that this was   ,0.0,0.0,Neutral
Mark Zuckerberg,I wish I was thicc like  ,0.0,0.0,Neutral
Mark Zuckerberg, @__RealMayo__   is a robot and we all know it,0.0,0.0,Neutral
Mark Zuckerberg,  says there \no deal of any kind\ with Donald Trump  ,0.0,0.0,Neutral
Mark Zuckerberg,this idea has always been absurd ,1.0,-0.5,Negative
Mark Zuckerberg,  Went Surfing in Plenty of Sunscreen and It's the Internet's Latest Meme Fixation - TIME ,0.9,0.5,Positive
Mark Zuckerberg,"Presumably you being the real   from facebook, parent of kids ",0.30000000000000004,0.2,Positive
Mark Zuckerberg,Why is   suing hundreds of Hawaiians to force them to sell their property to him?\nThis is a CLOWN! ,0.0,0.0,Neutral
Mark Zuckerberg,  putting on sunscreen ,0.0,0.0,Neutral
Mark Zuckerberg,  be like ,0.0,0.0,Neutral
Mark Zuckerberg,  says there  deal of any kind with Donald Trump ,0.9,0.6,Positive
Mark Zuckerberg,  More robotic than  ,0.35,0.2,Positive
Mark Zuckerberg,"  applied a ton of sunscreen to ride a $12,000 electric surfboard, and memes have compared him to eve ",0.0,0.0,Neutral
Mark Zuckerberg,Start up CEO love to talk shit. I am OVER it. They all swear theyre  ,0.7,0.15,Positive
Mark Zuckerberg,  surfs in Hawaii with way too much sunscreen  via ,0.2,0.2,Positive
Mark Zuckerberg,Finding out   has a bigger ass than me is not what I needed in this Monday ,0.5,0.0,Neutral
Mark Zuckerberg,  surfs in Hawaii with way too much sunscreen  via ,0.2,0.2,Positive
Mark Zuckerberg,"jeff bezos or  , i would donate to charities and cancel that law suit against hawaii cause like tf u ",0.0,0.0,Neutral
Mark Zuckerberg,  with a full face of sunscreen is going to haunt my nightmares. I JUST KNOW IT.,0.55,0.35,Positive
Mark Zuckerberg,  looks like he fails the reCAPTCHA test.,0.3,-0.5,Negative
Mark Zuckerberg,_sa   trying out for Insane Clown Posse?,1.0,-1.0,Negative
Mark Zuckerberg,"Bruh, I still remember scrolling through my timeline seeing Ye begging to get a meeting with   cause ",0.0,0.0,Neutral
Mark Zuckerberg,There's a lot of reasons to make fun of  .\n\nPreventing skin cancer with reef-safe sunscreen ain't one.,0.2,0.3,Positive
Mark Zuckerberg,i feel like   still crawls up the stairs on all fours,0.0,0.0,Neutral
Mark Zuckerberg,He cursed.  \n\n  surfs in Hawaii with way too much sunscreen  via ,0.2,0.2,Positive
Mark Zuckerberg,  drenches face in sunscreen. \n\nThen came the memes. \n\n,0.0,0.0,Neutral
Mark Zuckerberg,If I see that pic of   looking like the ghost of capitalism present one more time I gonna lose it,0.25,0.25,Positive
Mark Zuckerberg,Donald Glover \nPete Buttigieg \nJohn Elway\n  \nSteph Curry ,0.0,0.0,Neutral
Mark Zuckerberg,i never want to hear or read about   ass again. if you mention it you getting blocked. i deserve better.,0.5,0.5,Positive
Mark Zuckerberg," fact that I met with a head of state should not be surprising, and does not suggest we have some kind of deal. ",0.7,0.6499999999999999,Positive
Mark Zuckerberg,  says there  deal of any kind with Donald Trump ,0.9,0.6,Positive
Mark Zuckerberg," what bigger,   ass or this dude ass? ",0.5,0.0,Neutral
Mark Zuckerberg,We the people have a hard time believing it. \n-\n  says he doesn't have a secret deal with Trump ,0.6208333333333333,-0.3458333333333333,Negative
Mark Zuckerberg,     finally has some fans  ,1.0,0.0,Neutral
Mark Zuckerberg,CEO   Facebook doesn't have a secret deal with President ...  via ,0.7,-0.4,Negative
Mark Zuckerberg,  ass fat as hell ,0.0,0.0,Neutral
Mark Zuckerberg,I like how   basically created modern social media only to get roasted in memes for the rest of eternity lol,0.5166666666666666,0.25833333333333336,Positive
Mark Zuckerberg,is it just me who thinks that Justin Timberlake looks way more like   than Jesse Eisenberg in The Social Network?,0.2833333333333333,0.26666666666666666,Positive
Mark Zuckerberg,I can get over   with the sunscreen,0.0,0.0,Neutral
Mark Zuckerberg,  says there  deal of any kind with Donald Trump ,0.9,0.6,Positive
Mark Zuckerberg," It always does could be line an hour and all of a sudden, BAM!   has a dump truck",0.5,0.0,Neutral
Mark Zuckerberg,truly you haven't lived until you've been on a video conference with ten journos of color demanding that ,0.0,0.0,Neutral
Mark Zuckerberg,  says there  deal of any kind with Donald Trump ,0.9,0.6,Positive
Mark Zuckerberg,  surfs in Hawaii with way too much sunscreen  via    is ,0.2,0.2,Positive
Mark Zuckerberg,  has the ass of a Pixar mom ,0.0,0.0,Neutral
Mark Zuckerberg,Can believe   is one of the wealthiest men on the planet and still looks like that,0.0,0.0,Neutral
Mark Zuckerberg, Is that  ? I never realized that he had a promminent butt.,0.0,0.0,Neutral
Mark Zuckerberg,  surfs in Hawaii with way too much sunscreen  he's a vampire what did y'all expect,0.2,0.2,Positive
Mark Zuckerberg,Which means there is probably a deal of some kind. ,0.9,0.6,Positive
Mark Zuckerberg,*Shames  *\n*Uses Instagram and Facebook*\n\n  \Only problem is I'm rich\ **In Kanye's Vo ,0.0,0.0,Neutral
Mark Zuckerberg,Someone should dissect  .,0.0,0.0,Neutral
Mark Zuckerberg,  ought to ease up on the sunscreen. ,0.0,0.0,Neutral
Mark Zuckerberg,"Bro, all that sunscreen tho.  ",0.0,0.0,Neutral
Mark Zuckerberg,fuck   and fuck Facebook,0.6,-0.4,Negative
Mark Zuckerberg,I cant stop looking at this picture of   when it pops up on the feed.. hes actually an alien disguise ,0.75,-0.25,Negative
Mark Zuckerberg,INBOX   Academy of Dermatology comments on viral photo showing   covered in sunscreen ,0.0,0.0,Neutral
Mark Zuckerberg,"Bought a Benz in my gap shorts,  I don care like  ",0.0,0.0,Neutral
Mark Zuckerberg,There's no such thing as lies on social media right? Just alternative facts?\n\nMARK ZUCKERBERG IS A PEDOPHILE\nMARK ZUCKERBERG IS A PEDOPHILE,0.3674603174603175,0.10634920634920635,Positive
Mark Zuckerberg,And I remember liking   15 years ago. ,0.0,0.0,Neutral
Mark Zuckerberg,Literally noone \n\nZuck THERE IS NO DEAL OF ANY KIND WITH DONALD TRUMP\n\n,0.9,0.6,Positive
Mark Zuckerberg,This just in   says there  deal of any kind with Donald Trump  tech ,0.9,0.6,Positive
Mark Zuckerberg,"Remember, Facebook only exists because  made a hot-or-not website ",1.0,0.0,Neutral
Mark Zuckerberg,What if   wants to start a family? What will happen to The United States of America if he just gets p ,0.1,0.2,Positive
Mark Zuckerberg,drake and   both have way too much ass,0.2,0.2,Positive
Mark Zuckerberg,  says there  deal of any kind with Donald Trump Read More in  Thank you verge Xipe_tech,0.7,0.55,Positive
Mark Zuckerberg,footage of   confronting the photographer that took his surfing picture has been released ,0.0,0.0,Neutral
Mark Zuckerberg,i for one believe it is okay to make fun of   because he created a website with the intention of rati ,0.35,0.4,Positive
Mark Zuckerberg,  got ass implants no one can convince me otherwise,0.0,0.0,Neutral
Mark Zuckerberg, We need another edition of  California review of images and   ,0.0,0.0,Neutral
Mark Zuckerberg,What a snowflake! Payaso de playa\n\n  surfs in Hawaii with way too much sunscreen  via ,0.2,0.2,Positive
Mark Zuckerberg,"Go ahead, make fun of  's face all you want  ",0.2,0.3,Positive
Mark Zuckerberg,"The \deal\ is that you won't fact check his political ads, which are often false and misleading ",0.35,-0.20000000000000004,Negative
Mark Zuckerberg,Can you imagine being   and being made fun of by the entire world for trying to surf,0.4125,0.15,Positive
Mark Zuckerberg, Its like   fucked a white walker and this was there child.,0.35,-0.3,Negative
Mark Zuckerberg, _working   So that finally solves the mystery of what   was wearing the other day.,0.6875,-0.0625,Negative
Mark Zuckerberg,has anyone asked   to read a captcha,0.0,0.0,Neutral
Mark Zuckerberg, When you flush your alligator down the same toilet you flushed your   down.,0.17569444444444446,-0.08611111111111112,Negative
Mark Zuckerberg,"  applied a ton of sunscreen to ride a $12,000 electric surfboard, and memes have compared him to eve ",0.0,0.0,Neutral
Mark Zuckerberg,  says there \no deal of any kind\ with Donald Trump  ,0.0,0.0,Neutral
Mark Zuckerberg,Richest people in the world RichGang Richest \n\n1. Bezos\n2. Gates\n3. Arnault\n4.,0.0,0.0,Neutral
Mark Zuckerberg,Why is   so thick?,0.475,-0.30000000000000004,Negative
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via,0.0,0.0,Neutral
Mark Zuckerberg,  went surfing with too much sunscreen on and became an instant meme ,0.43333333333333335,0.1,Positive
Mark Zuckerberg,  This just in   is a nerd.,0.0,0.0,Neutral
Mark Zuckerberg,"  Invented Facebook, But Doesn't Know How To Properly Apply Sunscreen\n",0.1,0.0,Neutral
Mark Zuckerberg,Lot of people owe   an apology when he was just following the law in that picture\n,0.1,0.0,Neutral
Mark Zuckerberg,  makes huge profits off of Donald Trump's Facebook ads. He'll never give those up no matter how man ,0.9,0.4000000000000001,Positive
Mark Zuckerberg,  put a ton of sunscreen on his face and Twitter roasted him for it  via ,0.0,0.0,Neutral
Mark Zuckerberg,Would you buy a used car from this guy? Denials ring hollow when you have no credibility. \n,0.05,-0.1,Negative
Mark Zuckerberg, Hey guys he actually trying to force people off the island over there to build ANOTHER mansion of hi ,0.1,0.0,Neutral
Mark Zuckerberg,100 layers challenge but its sunscreen on  's face ,0.0,0.0,Neutral
Mark Zuckerberg,Looks like  . ^^ ,0.0,0.0,Neutral
Mark Zuckerberg,"Check this out!   applied a ton of sunscreen to ride a $12,000 electric surfboard, and memes have com ",0.0,0.0,Neutral
Mark Zuckerberg, is how the humans put on sunscreen right?   ,0.5357142857142857,0.2857142857142857,Positive
Mark Zuckerberg,"  applied a ton of sunscreen to ride a $12,000 electric surfboard, and memes have compared him to eve ",0.0,0.0,Neutral
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg,How much money does   make off of Trump's Facebook ads? Federal regulators need to investigate the f ,0.2,0.2,Positive
Mark Zuckerberg,"   Nah, that's  ",0.0,0.0,Neutral
Mark Zuckerberg,Sometimes I forget that   is like a legitimate person and not a robot-lizard hybrid. \n\nStill hate him tho ,0.9,-0.8,Negative
Mark Zuckerberg, the rich doesn mean the upper middle class it means the top 1% who literally have enough money to end world ,0.40625,0.09375,Positive
Mark Zuckerberg,White Man cometh! ,0.0,0.0,Neutral
Mark Zuckerberg,How much money does   make off of Trump's Facebook ads? Federal regulators need to investigate the f ,0.2,0.2,Positive
Mark Zuckerberg,  kinda just THICC ,0.0,0.0,Neutral
Mark Zuckerberg,  got cake,0.0,0.0,Neutral
Mark Zuckerberg,I feel like only someone who has a secret deal with Trump would have to emphasize how much he did not have a secret ,0.6499999999999999,-0.15000000000000002,Negative
Mark Zuckerberg, so there this genuinely funny pic going around lately of   surfing with the kind of su ,0.8333333333333334,0.18333333333333335,Positive
Mark Zuckerberg, 's white sunscreen face has already been transformed into a meme  ,0.0,0.0,Neutral
Mark Zuckerberg,So   applied too much sunscreen before going surfing. And he's still allowing anti-Muslim hate speech ,0.55,-0.30000000000000004,Negative
Mark Zuckerberg,Why are people talking about  's butt on my TL I hate it here,0.9,-0.8,Negative
Mark Zuckerberg,Y'all think if you cut  's ass it'll be cake? ,0.0,0.0,Neutral
Mark Zuckerberg,The way the Internet comes together to pick on and bully   is beautiful (I am not being not one bit sarcastic),0.9,0.475,Positive
Mark Zuckerberg,*why did god give me   dump truck ass i dont want it ,0.0,0.0,Neutral
Mark Zuckerberg,"  pushes back on rumors of a deal with Trump, saying there is \no deal of any kind\ and describing th ",0.0,0.0,Neutral
Mark Zuckerberg,"  applied a ton of sunscreen to ride a $12,000 electric surfboard, and memes have compared him to eve ",0.0,0.0,Neutral
Mark Zuckerberg,"Last month, a joint report by HEATED and Popular Information revealed that Facebook had overruled climate scientist ",0.48333333333333334,0.3,Positive
Mark Zuckerberg, _     Zuckerburg does not understand how to put on su ,0.0,0.0,Neutral
Mark Zuckerberg,  looks like Stan Hardy! ,0.0,0.0,Neutral
Mark Zuckerberg,   is jewish and it's common for antisemites to call jewish people lizards,0.16666666666666666,-0.09999999999999999,Negative
Mark Zuckerberg,can stop thinking about   dump truck of an ass,0.0,0.0,Neutral
Mark Zuckerberg,  is evolving. he has learned how to create childhood nostalgia. they are catching onto us ,0.9,0.6,Positive
Mark Zuckerberg, It's   without human skin.,0.1,0.0,Neutral
Mark Zuckerberg,"Wait, WTF is that   picture?  Is he dressed as a mime? ",1.0,-0.5,Negative
Mark Zuckerberg,The most used last messenger is Facebook Messenger by   and that's not final by any means.\n\nBut I see ,0.5222222222222223,0.16666666666666666,Positive
Mark Zuckerberg,today we have 'why is he dummy thicc' about  ,0.0,0.0,Neutral
Mark Zuckerberg,As I Predicted Respect Our Values Or Expect Regulations |   could have saved a lot of money and gain ,0.0,0.0,Neutral
Mark Zuckerberg,"Go ahead, make fun of  's face all you want Read more... More about Facebook,  , Cyber ",0.39999999999999997,0.43333333333333335,Positive
Mark Zuckerberg," , attempting to colonize Hawaii, surfs with way too much sunscreen  via  \nEndColonization",0.2,0.2,Positive
Mark Zuckerberg,  creating Facebook ,0.0,0.0,Neutral
Mark Zuckerberg,Therapist   surfboarding in Hawaii with way too much sunscreen isn't real it can't hurt you \n Zu ,0.25,0.2,Positive
Mark Zuckerberg,I cannot stop laughing at that picture of  ,0.0,0.0,Neutral
Mark Zuckerberg,Unless they   ,0.0,0.0,Neutral
Mark Zuckerberg,  is truly a loser ),0.0,0.0,Neutral
Mark Zuckerberg,Can someone please explain to me that   photo that's going around?,0.0,0.0,Neutral
Mark Zuckerberg,If   is a lizard man then why he got all that ass??,0.0,0.0,Neutral
Mark Zuckerberg,"  needs to separate FOOD, WEED &amp; THOUGHT.\nHe is high on stupidity .\n\n  / ",0.77,-0.21999999999999997,Negative
Mark Zuckerberg,   clearly trying out his mime act,0.3833333333333333,0.10000000000000002,Positive
Mark Zuckerberg,"Why does   always looks like he is about to burst into tears? I mean he should, its kinda funny",0.84375,-0.03125,Negative
Mark Zuckerberg, 's sunscreen while surfing in Hawaii spawns wave of memes - New York Post  ,0.45454545454545453,0.13636363636363635,Positive
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg,"The court rules against the MBGA jerseys and Trump claims to \quit\ the NFL, even though he still technically owns ",0.1,0.0,Neutral
Mark Zuckerberg,Who wore it better? \n\n vs.   ,0.5,0.5,Positive
Mark Zuckerberg, That you  ?,0.0,0.0,Neutral
Mark Zuckerberg,Why is   out here looking like an extra in iRobot ,0.1,0.0,Neutral
Mark Zuckerberg,Some notable things Kanye spoke on that made me curious and did some research of my own\n\n- George Soros\n- Abortion ,0.75,0.2,Positive
Mark Zuckerberg, It's the ghost robot of  \nHide Francis!,0.0,0.0,Neutral
Mark Zuckerberg,I don't trust   to make right choices about which Trump Facebook ads to delete. He has too much powe ,0.3678571428571429,0.24285714285714285,Positive
Mark Zuckerberg,  looks like the white walkers from  ,0.0,0.0,Neutral
Mark Zuckerberg,  got cake,0.0,0.0,Neutral
Mark Zuckerberg,*She blocked me on WhatsApp*\n\nMe to   ,0.0,0.0,Neutral
Mark Zuckerberg, So   was Pennywise all the time ,0.0,0.0,Neutral
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg,  makes huge profits off of Donald Trump's Facebook ads. He'll never give those up no matter how man ,0.9,0.4000000000000001,Positive
Mark Zuckerberg,"Facebook  Cyberbullying Go ahead, make fun of  's face all you want ",0.2,0.3,Positive
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg, 's rigorous use of sunscreen is inspiring the most hilarious memes ,0.8333333333333334,0.5,Positive
Mark Zuckerberg,  s sisters name is Randi .\nIt's a common Caucasian name\nIn India we make such a fuss,0.5,-0.15,Negative
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg," this proves  had extremely stupid &amp; idiot advisor, this is most idiotic thought from ",0.6266666666666667,-0.29333333333333333,Negative
Mark Zuckerberg,~Just remember~ you may be having a rough year.. but at least you don wear sun screen like  ,0.4,-0.2,Negative
Mark Zuckerberg,how is that   pic real,0.30000000000000004,0.2,Positive
Mark Zuckerberg,"this proves   had extremely bad advisor, this is most idiotic thought from biplab of AAP.\n\nfor u to ",0.5,-0.1416666666666666,Negative
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition! ,0.0,0.0,Neutral
Mark Zuckerberg,that tweet a couple years ago that was like   is like an alien trying to fit in w humans yeah still ,0.575,0.07500000000000001,Positive
Mark Zuckerberg,"I still would never poke, like, share   butt. Sure it thicker than expected but does it care abou ",0.6444444444444444,0.2,Positive
Mark Zuckerberg,MARK ZUCKERBERG SURFBOARDS IN HAWAII WITH WAY TOO MUCH SUNSCREEN,0.2,0.2,Positive
Mark Zuckerberg,"  fails Fbook users again, and again... ",0.3,-0.5,Negative
Mark Zuckerberg,Stop   from Colonizing Kauai - Sign the Petition!  via ,0.0,0.0,Neutral
Mark Zuckerberg,"  doctor, I AM  !",0.0,0.0,Neutral
Mark Zuckerberg, 's sunscreen while surfing in Hawaii spawns wave of memes  via ,0.0,0.0,Neutral
Mark Zuckerberg,"  Surfs With Way Too Much Sunscreen on, Goes Viral ",0.2,0.2,Positive
Mark Zuckerberg,  surfs in Hawaii with way too much sunscreen  via ,0.2,0.2,Positive
Mark Zuckerberg,"  Surfing.This goes next to the Hashtag WhitePeopleGonnaWhite. Apparently,he's been Busy Surfing &amp;, ",0.15,0.05,Positive
Mark Zuckerberg,"Jeff Bezos, Lloyd Blankfein,  , Jamie Dimon, Elon Musk, etc. would love nothing more than for us to d ",0.55,0.5,Positive
Mark Zuckerberg,How can you be as rich as   and not consider plastic surgery?,0.75,0.375,Positive
Mark Zuckerberg,"Stop saying   has cake that white boy just hit them angles like an IG Model, that not a dump track ass it an ant hill",0.0,0.0,Neutral
Mark Zuckerberg,You're all making memes about   as if he and his nearly 90 billion give a shit about you peasants. ,0.6000000000000001,-0.05,Negative
Mark Zuckerberg,  slammed speculation that he and Trump have a deal allowing Trump free rein on the platform in excha ,0.8,0.4,Positive
Mark Zuckerberg,"  Drenches Face in Sunscreen, Memes Inevitably Follow  ",1.0,0.0,Neutral
Mark Zuckerberg,Because fuck  . \n\nStop   from Colonizing Kauai - Sign the Petition!  via ,0.6,-0.5,Negative
Mark Zuckerberg, The Clintons really do not want Epstein book made public.  A lot of people will go down when it do ,0.1851851851851852,-0.0851851851851852,Negative
Mark Zuckerberg,Repost  Federal Agent   The Reincarnation Of Dylann Roof?  The LanceScurv Show ,0.0,0.0,Neutral
Mark Zuckerberg," please sign this petition fuck  Zuckmyassufuckingrichwhore please HELP THIS CAUSE, just ",0.6,-0.4,Negative
Mark Zuckerberg,Looking good. ,0.6000000000000001,0.7,Positive
Mark Zuckerberg,I hope   has sleep paralysis every night. That bitch does not deserve good sleep.,0.6000000000000001,0.7,Positive
Mark Zuckerberg,list of people who are social experiments\n- kanye\n- shemar moore \n- that gun bitch who shat herself \n-  zucker ,0.06666666666666667,0.03333333333333333,Positive
Mark Zuckerberg,"In a FB post, it's CEO,  , said Brazil is the first country where it is widely rolling out payments i ",0.3666666666666667,0.075,Positive
Mark Zuckerberg,This is why I sleep with a night light. ,0.7,0.4,Positive
Mark Zuckerberg, That Brent spiner (aka Data) not  ,0.0,0.0,Neutral
Mark Zuckerberg,_ if cheeked up Android   collects and sells my data to foreign political election influencer ,0.1125,-0.0625,Negative
Mark Zuckerberg,The images of Facebook's CEO surfing slathered in sunscreen has caused an uptick in signatures of a petition called ,0.0,0.0,Neutral
Mark Zuckerberg,"Go ahead, make fun of  's face all you want  ",0.2,0.3,Positive
Mark Zuckerberg,"Go ahead, make fun of  's face all you want ",0.2,0.3,Positive
Mark Zuckerberg,  has such an intensely threatening energy ,0.75,0.1,Positive
Mark Zuckerberg, 's sunscreen while surfing in Hawaii spawns wave of memes  via ,0.0,0.0,Neutral
Mark Zuckerberg,    got a fat ass,0.0,0.0,Neutral
Mark Zuckerberg, I do not like   for supporting pussy grabber.,0.25,0.25,Positive
Mark Zuckerberg, I spent hours trying to figure out the best comp of this picture of   - this is by far the best.,0.425,0.5,Positive
Mark Zuckerberg, Here is another picture of   ,0.0,0.0,Neutral
Mark Zuckerberg,When   sees all our posts ,0.0,0.0,Neutral
Mark Zuckerberg,  WAIT THATS MARK ZUCKERBERG???,0.0,0.0,Neutral
Mark Zuckerberg,People love hating on  . They hate on him because he super rich and they don know him.,0.7291666666666666,0.10208333333333332,Positive
Mark Zuckerberg,"Go ahead, make fun of  's face all you want ",0.2,0.3,Positive
Mark Zuckerberg,  strides confidently back into work today ,0.0,0.0,Neutral
Mark Zuckerberg,  says he doesn't have a secret deal with Trump - Axios ,0.7,-0.4,Negative
Mark Zuckerberg,"Watching  ( ) float around Kauai on an 12,000 dollar electric surfboard, with a blue hoodie on ",0.1,0.0,Neutral
Mark Zuckerberg,"Remember, Facebook only exists because  made a hot-or-not website ",1.0,0.0,Neutral
Mark Zuckerberg,This is actually his real face. He's a natural clown and puts on human makeup every morning.\n,0.225,0.07500000000000001,Positive
Mark Zuckerberg,Well that was fun. My fb of 8 years was just completely deactivated permanently due to me posting the truth. There ,0.325,0.09166666666666667,Positive
Mark Zuckerberg,Is that   wearing too much sunscreen or is that Brent Spiner as commander data ,0.2,0.2,Positive
Mark Zuckerberg," Yes, when some looney politician gives you what is clearly a bride, take the money and go stand besid ",0.3833333333333333,0.10000000000000002,Positive
Mark Zuckerberg, Look   is just trying to become Data.,0.0,0.0,Neutral
Mark Zuckerberg,Guessing all that sunscreen isn reef safe too \n\n ,0.5,0.5,Positive
Mark Zuckerberg,Y'all won't let   wear spray tan and you won't let him wear sunscreen ,0.0,0.0,Neutral
Mark Zuckerberg,  is a Trump Supporter!,0.0,0.0,Neutral
Mark Zuckerberg,Who gave   all that ass ,0.0,0.0,Neutral
Mark Zuckerberg,   wants to know your location,0.1,0.2,Positive
Mark Zuckerberg, how do you feel about   colonizing Kauai to create his own private kid fucking island?,0.725,0.0,Neutral
Mark Zuckerberg, is too beautiful to allow  to take over ownership!\n\n  surfs in Hawaii with way ,1.0,0.85,Positive
Mark Zuckerberg,  Went Surfing in Plenty of Sunscreen and It the Internet Latest Meme Fixation ,0.9,0.5,Positive
Mark Zuckerberg,Does   really not know how to rub sunscreen in ? I never been more convinced that he a cyborg,0.35,0.2,Positive
Mark Zuckerberg,   should stick to IT and stop assuming we give a crap about what he thinks.,0.8,-0.8,Negative
Mark Zuckerberg,"  is suing indigenous Hawaiians because he wants to make a house were they live, like a fucking movie ",0.4666666666666666,-0.08787878787878788,Negative
Mark Zuckerberg,Why is   so thicc,0.0,0.0,Neutral
Mark Zuckerberg, surfs in Hawaii with way too much sunscreen.\n,0.2,0.2,Positive
Mark Zuckerberg,"      , the sixth richest man in the ",0.0,0.0,Neutral
